512	1	0	1
513	1	0	1
514	1	0	1
515	1	0	1
516	1	0	1
517	1	0	1
518	1	0	1
519	1	0	1
520	1	0	1
521	1	0	1
522	1	0	1
523	1	0	1
524	1	0	1
525	1	0	1
526	1	0	1
527	1	0	1
528	1	0	1
529	1	0	1
530	1	0	1
531	1	0	1
532	1	0	1
533	1	0	1
534	1	0	1
535	1	0	1
536	1	0	1
537	1	0	1
538	1	0	1
539	1	0	1
540	1	0	1
541	1	0	1
542	1	0	1
543	1	0	1
544	1	0	1
545	1	0	1
546	1	0	1
547	1	0	1
548	1	0	1
549	1	0	1
550	1	0	1
551	1	0	1
552	1	0	1
553	1	0	1
554	1	0	1
555	1	0	1
556	1	0	1
557	1	0	1
558	1	0	1
559	1	0	1
560	1	0	1
561	1	0	1
562	1	0	1
563	1	0	1
564	1	0	1
565	1	0	1
566	1	0	1
567	1	0	1
568	1	0	1
569	1	0	1
570	1	0	1
571	1	0	1
572	1	0	1
573	1	0	1
574	1	0	1
575	1	0	1
576	1	0	1
577	1	0	1
578	1	0	1
579	1	0	1
580	1	0	1
581	1	0	1
582	1	0	1
583	1	0	1
584	1	0	1
585	1	0	1
586	1	0	1
587	1	0	1
588	1	0	1
589	1	0	1
590	1	0	1
591	1	0	1
592	1	0	1
593	1	0	1
594	1	0	1
595	1	0	1
596	1	0	1
597	1	0	1
598	1	0	1
599	1	0	1
600	1	0	1
601	1	0	1
602	1	0	1
603	1	0	1
604	1	0	1
605	1	0	1
606	1	0	1
607	1	0	1
608	1	0	1
609	1	0	1
610	1	0	1
611	1	0	1
612	1	0	1
613	1	0	1
614	1	0	1
615	1	0	1
616	1	0	1
617	1	0	1
618	1	0	1
619	1	0	1
620	1	0	1
621	1	0	1
622	1	0	1
623	1	0	1
624	1	0	1
625	1	0	1
626	1	0	1
627	1	0	1
628	1	0	1
629	1	0	1
630	1	0	1
631	1	0	1
632	1	0	1
633	1	0	1
634	1	0	1
635	1	0	1
636	1	0	1
637	1	0	1
638	1	0	1
639	1	0	1
640	1	0	1
641	1	0	1
642	1	0	1
643	1	0	1
644	1	0	1
645	1	0	1
646	1	0	1
647	1	0	1
648	1	0	1
649	1	0	1
650	1	0	1
651	1	0	1
652	1	0	1
653	1	0	1
654	1	0	1
655	1	0	1
656	1	0	1
657	1	0	1
658	1	0	1
659	1	0	1
660	1	0	1
661	1	0	1
662	1	0	1
663	1	0	1
664	1	0	1
665	1	0	1
666	1	0	1
667	1	0	1
668	1	0	1
669	1	0	1
670	1	0	1
671	1	0	1
672	1	0	1
673	1	0	1
674	1	0	1
675	1	0	1
676	1	0	1
677	1	0	1
678	1	0	1
679	1	0	1
680	1	0	1
681	1	0	1
682	1	0	1
683	1	0	1
684	1	0	1
685	1	0	1
686	1	0	1
687	1	0	1
688	1	0	1
689	1	0	1
690	1	0	1
691	1	0	1
692	1	0	1
693	1	0	1
694	1	0	1
695	1	0	1
696	1	0	1
697	1	0	1
698	1	0	1
699	1	0	1
700	1	0	1
701	1	0	1
702	1	0	1
703	1	0	1
704	1	0	1
705	1	0	1
706	1	0	1
707	1	0	1
708	1	0	1
709	1	0	1
710	1	0	1
711	1	0	1
712	1	0	1
713	1	0	1
714	1	0	1
715	1	0	1
716	1	0	1
717	1	0	1
718	1	0	1
719	1	0	1
720	1	0	1
721	1	0	1
722	1	0	1
723	1	0	1
724	1	0	1
725	1	0	1
726	1	0	1
727	1	0	1
728	1	0	1
729	1	0	1
730	1	0	1
731	1	0	1
732	1	0	1
733	1	0	1
734	1	0	1
735	1	0	1
736	1	0	1
737	1	0	1
738	1	0	1
739	1	0	1
740	1	0	1
741	1	0	1
742	1	0	1
743	1	0	1
744	1	0	1
745	1	0	1
746	1	0	1
747	1	0	1
748	1	0	1
749	1	0	1
750	1	0	1
751	1	0	1
752	1	0	1
753	1	0	1
754	1	0	1
755	1	0	1
756	1	0	1
757	1	0	1
758	1	0	1
759	1	0	1
760	1	0	1
761	1	0	1
762	1	0	1
763	1	0	1
764	1	0	1
765	1	0	1
766	1	0	1
767	1	0	1
768	1	0	1
769	1	0	1
770	1	0	1
771	1	0	1
772	1	0	1
773	1	0	1
774	1	0	1
775	1	0	1
776	1	0	1
777	1	0	1
778	1	0	1
779	1	0	1
780	1	0	1
781	1	0	1
782	1	0	1
783	1	0	1
784	1	0	1
785	1	0	1
786	1	0	1
787	1	0	1
788	1	0	1
789	1	0	1
790	1	0	1
791	1	0	1
792	1	0	1
793	1	0	1
794	1	0	1
795	1	0	1
796	1	0	1
797	1	0	1
798	1	0	1
799	1	0	1
800	1	0	1
801	1	0	1
802	1	0	1
803	1	0	1
804	1	0	1
805	1	0	1
806	1	0	1
807	1	0	1
808	1	0	1
809	1	0	1
810	1	0	1
811	1	0	1
812	1	0	1
813	1	0	1
814	1	0	1
815	1	0	1
816	1	0	1
817	1	0	1
818	1	0	1
819	1	0	1
820	1	0	1
821	1	0	1
822	1	0	1
823	1	0	1
824	1	0	1
825	1	0	1
826	1	0	1
827	1	0	1
828	1	0	1
829	1	0	1
830	1	0	1
831	1	0	1
832	1	0	1
833	1	0	1
834	1	0	1
835	1	0	1
836	1	0	1
837	1	0	1
838	1	0	1
839	1	0	1
840	1	0	1
841	1	0	1
842	1	0	1
843	1	0	1
844	1	0	1
845	1	0	1
846	1	0	1
847	1	0	1
848	1	0	1
849	1	0	1
850	1	0	1
851	1	0	1
852	1	0	1
853	1	0	1
854	1	0	1
855	1	0	1
856	1	0	1
857	1	0	1
858	1	0	1
859	1	0	1
860	1	0	1
861	1	0	1
862	1	0	1
863	1	0	1
864	1	0	1
865	1	0	1
866	1	0	1
867	1	0	1
868	1	0	1
869	1	0	1
870	1	0	1
871	1	0	1
872	1	0	1
873	1	0	1
874	1	0	1
875	1	0	1
876	1	0	1
877	1	0	1
878	1	0	1
879	1	0	1
880	1	0	1
881	1	0	1
882	1	0	1
883	1	0	1
884	1	0	1
885	1	0	1
886	1	0	1
887	1	0	1
888	1	0	1
889	1	0	1
890	1	0	1
891	1	0	1
892	1	0	1
893	1	0	1
894	1	0	1
895	1	0	1
896	1	0	1
897	1	0	1
898	1	0	1
899	1	0	1
900	1	0	1
901	1	0	1
902	1	0	1
903	1	0	1
904	1	0	1
905	1	0	1
906	1	0	1
907	1	0	1
908	1	0	1
909	1	0	1
910	1	0	1
911	1	0	1
912	1	0	1
913	1	0	1
914	1	0	1
915	1	0	1
916	1	0	1
917	1	0	1
918	1	0	1
919	1	0	1
920	1	0	1
921	1	0	1
922	1	0	1
923	1	0	1
924	1	0	1
925	1	0	1
926	1	0	1
927	1	0	1
928	1	0	1
929	1	0	1
930	1	0	1
931	1	0	1
932	1	0	1
933	1	0	1
934	1	0	1
935	1	0	1
936	1	0	1
937	1	0	1
938	1	0	1
939	1	0	1
940	1	0	1
941	1	0	1
942	1	0	1
943	1	0	1
944	1	0	1
945	1	0	1
946	1	0	1
947	1	0	1
948	1	0	1
949	1	0	1
950	1	0	1
951	1	0	1
952	1	0	1
953	1	0	1
954	1	0	1
955	1	0	1
956	1	0	1
957	1	0	1
958	1	0	1
959	1	0	1
960	1	0	1
961	1	0	1
962	1	0	1
963	1	0	1
964	1	0	1
965	1	0	1
966	1	0	1
967	1	0	1
968	1	0	1
969	1	0	1
970	1	0	1
971	1	0	1
972	1	0	1
973	1	0	1
974	1	0	1
975	1	0	1
976	1	0	1
977	1	0	1
978	1	0	1
979	1	0	1
980	1	0	1
981	1	0	1
982	1	0	1
983	1	0	1
984	1	0	1
985	1	0	1
986	1	0	1
987	1	0	1
988	1	0	1
989	1	0	1
990	1	0	1
991	1	0	1
992	1	0	1
993	1	0	1
994	1	0	1
995	1	0	1
996	1	0	1
997	1	0	1
998	1	0	1
999	1	0	1
1000	1	0	1
1001	1	0	1
1002	1	0	1
1003	1	0	1
1004	1	0	1
1005	1	0	1
1006	1	0	1
1007	1	0	1
1008	1	0	1
1009	1	0	1
1010	1	0	1
1011	1	0	1
1012	1	0	1
1013	1	0	1
1014	1	0	1
1015	1	0	1
1016	1	0	1
1017	1	0	1
1018	1	0	1
1019	1	0	1
1020	1	0	1
1021	1	0	1
1022	1	0	1
1023	1	0	1
1024	1	0	1
1025	1	0	1
1026	1	0	1
1027	1	0	1
1028	1	0	1
1029	1	0	1
1030	1	0	1
1031	1	0	1
1032	1	0	1
1033	1	0	1
1034	1	0	1
1035	1	0	1
1036	1	0	1
1037	1	0	1
1038	1	0	1
1039	1	0	1
1040	1	0	1
1041	1	0	1
1042	1	0	1
1043	1	0	1
1044	1	0	1
1045	1	0	1
1046	1	0	1
1047	1	0	1
1048	1	0	1
1049	1	0	1
1050	1	0	1
1051	1	0	1
1052	1	0	1
1053	1	0	1
1054	1	0	1
1055	1	0	1
1056	1	0	1
1057	1	0	1
1058	1	0	1
1059	1	0	1
1060	1	0	1
1061	1	0	1
1062	1	0	1
1063	1	0	1
1064	1	0	1
1065	1	0	1
1066	1	0	1
1067	1	0	1
1068	1	0	1
1069	1	0	1
1070	1	0	1
1071	1	0	1
1072	1	0	1
1073	1	0	1
1074	1	0	1
1075	1	0	1
1076	1	0	1
1077	1	0	1
1078	1	0	1
1079	1	0	1
1080	1	0	1
1081	1	0	1
1082	1	0	1
1083	1	0	1
1084	1	0	1
1085	1	0	1
1086	1	0	1
1087	1	0	1
1088	1	0	1
1089	1	0	1
1090	1	0	1
1091	1	0	1
1092	1	0	1
1093	1	0	1
1094	1	0	1
1095	1	0	1
1096	1	0	1
1097	1	0	1
1098	1	0	1
1099	1	0	1
1100	1	0	1
1101	1	0	1
1102	1	0	1
1103	1	0	1
1104	1	0	1
1105	1	0	1
1106	1	0	1
1107	1	0	1
1108	1	0	1
1109	1	0	1
1110	1	0	1
1111	1	0	1
1112	1	0	1
1113	1	0	1
1114	1	0	1
1115	1	0	1
1116	1	0	1
1117	1	0	1
1118	1	0	1
1119	1	0	1
1120	1	0	1
1121	1	0	1
1122	1	0	1


#Number of States
0

#Maximum number of states
299
0

#Attacker's Resource Limitation, Measurements, Bus
50	10
